userID,placeID,rating,food_rating,service_rating,latitude_user,longitude_user,smoker,dress_preference,budget,ambience,latitude_rest,longitude_rest,smoking_area,dress_code,price,Rambience,alcohol,distancia_km,match_cocina,compat_fumador,payment_match_ratio,rating_category
U1126,135108,2,2,1,22.15421,-100.942233,false,formal,low,friends,22.1362534,-100.9335852,none,informal,low,familiar,No_Alcohol_Served,2.186323553248467,0,1,0.0,Alto
U1044,134986,2,2,2,18.95298,-99.260789,true,informal,medium,family,18.928798,-99.239513,none,formal,high,familiar,Wine-Beer,3.4982143739505536,0,0,0.0,Alto
U1124,135054,1,1,1,22.137072,-100.918865,false,informal,low,friends,22.140626,-100.915657,none,informal,high,familiar,No_Alcohol_Served,0.5151174796568091,0,1,1.0,Medio
U1044,132768,2,2,2,18.95298,-99.260789,true,informal,medium,family,18.9257734,-99.2326355,not permitted,casual,medium,familiar,No_Alcohol_Served,4.233184928800479,0,2,0.5,Alto
U1124,135108,1,1,1,22.137072,-100.918865,false,informal,low,friends,22.1362534,-100.9335852,none,informal,low,familiar,No_Alcohol_Served,1.5188883237288688,0,1,0.0,Medio
U1124,135032,1,1,1,22.137072,-100.918865,false,informal,low,friends,22.152481,-100.973486,section,informal,medium,familiar,Wine-Beer,5.880700144915927,0,1,1.0,Medio
U1124,135071,1,0,1,22.137072,-100.918865,false,informal,low,friends,22.126375,-100.910926,section,informal,medium,familiar,Full_Bar,1.4434281364527053,0,1,1.0,Medio
U1124,135070,1,1,1,22.137072,-100.918865,false,informal,low,friends,22.152918,-100.915164,none,informal,medium,familiar,No_Alcohol_Served,1.8027534439778543,0,1,1.0,Medio
U1124,135069,1,1,1,22.137072,-100.918865,false,informal,low,friends,22.140129,-100.944872,none,informal,low,familiar,Wine-Beer,2.700127093638525,0,1,1.0,Medio
U1124,135081,1,1,0,22.137072,-100.918865,false,informal,low,friends,22.164842,-100.960493,none,informal,medium,familiar,No_Alcohol_Served,5.283463361010681,0,1,1.0,Medio
U1124,135057,1,1,1,22.137072,-100.918865,false,informal,low,friends,22.145992,-100.955118,section,informal,medium,familiar,Wine-Beer,3.863367457444459,0,1,1.0,Medio
U1124,135039,1,1,1,22.137072,-100.918865,false,informal,low,friends,22.145893,-100.97487,section,informal,low,familiar,No_Alcohol_Served,5.8510324828407425,0,1,1.0,Medio
U1124,135050,0,1,0,22.137072,-100.918865,false,informal,low,friends,22.174887,-100.970825,none,informal,high,familiar,Wine-Beer,6.805480689604914,0,1,1.0,Bajo
U1018,135043,0,0,0,22.190949,-100.917902,true,formal,low,friends,22.185756,-100.944518,none,informal,medium,familiar,No_Alcohol_Served,2.800576244934075,0,0,1.0,Bajo
U1125,135043,1,1,2,22.19204,-100.956935,false,formal,low,friends,22.185756,-100.944518,none,informal,medium,familiar,No_Alcohol_Served,1.4569500530861013,0,1,1.0,Medio
U1125,135081,0,0,2,22.19204,-100.956935,false,formal,low,friends,22.164842,-100.960493,none,informal,medium,familiar,No_Alcohol_Served,3.046389127193431,0,1,1.0,Bajo
U1125,135076,1,1,1,22.19204,-100.956935,false,formal,low,friends,22.181017,-100.973614,none,informal,high,familiar,Wine-Beer,2.109851684544765,0,1,1.0,Medio
U1018,135082,2,2,2,22.190949,-100.917902,true,formal,low,friends,22.151448,-100.915099,none,informal,medium,familiar,No_Alcohol_Served,4.401784147602845,0,0,1.0,Alto
U1125,135050,2,1,1,22.19204,-100.956935,false,formal,low,friends,22.174887,-100.970825,none,informal,high,familiar,Wine-Beer,2.3839651912884348,0,1,1.0,Alto
U1125,135066,1,0,1,22.19204,-100.956935,false,formal,low,friends,22.16835,-100.972466,section,informal,high,familiar,Wine-Beer,3.0816246484019807,0,1,1.0,Medio
U1125,135032,1,2,1,22.19204,-100.956935,false,formal,low,friends,22.152481,-100.973486,section,informal,medium,familiar,Wine-Beer,4.717384664170633,0,1,1.0,Medio
U1119,134986,2,2,2,18.96479,-99.260017,false,formal,medium,family,18.928798,-99.239513,none,formal,high,familiar,Wine-Beer,4.546113851220352,0,1,0.0,Alto
U1119,135021,0,0,0,18.96479,-99.260017,false,formal,medium,family,18.933537,-99.222497,not permitted,informal,low,familiar,No_Alcohol_Served,5.258067601671151,0,1,1.0,Bajo
U1119,135001,2,2,2,18.96479,-99.260017,false,formal,medium,family,18.941859,-99.241927,none,informal,medium,familiar,Wine-Beer,3.181333828468451,0,1,1.0,Alto
U1125,135042,1,1,1,22.19204,-100.956935,false,formal,low,friends,22.159357,-100.973411,none,informal,medium,familiar,No_Alcohol_Served,4.01067500607284,0,1,1.0,Medio
U1119,132583,2,2,2,18.96479,-99.260017,false,formal,medium,family,18.9222904,-99.234332,not permitted,informal,low,familiar,No_Alcohol_Served,5.443338895848544,0,1,1.0,Alto
U1125,135063,1,2,1,22.19204,-100.956935,false,formal,low,friends,22.156724,-100.975556,none,informal,medium,familiar,No_Alcohol_Served,4.370070677769201,0,1,1.0,Medio
U1119,132768,2,2,2,18.96479,-99.260017,false,formal,medium,family,18.9257734,-99.2326355,not permitted,casual,medium,familiar,No_Alcohol_Served,5.207215514704902,0,1,1.0,Alto
U1125,135060,1,0,2,22.19204,-100.956935,false,formal,low,friends,22.156883,-100.978485,none,informal,medium,familiar,No_Alcohol_Served,4.495166952078044,0,1,1.0,Medio
U1125,135038,2,2,1,22.19204,-100.956935,false,formal,low,friends,22.155651,-100.977767,section,informal,medium,familiar,No_Alcohol_Served,4.5797120537602245,0,1,1.0,Alto
U1125,135062,1,2,1,22.19204,-100.956935,false,formal,low,friends,22.153703,-100.979033,none,informal,medium,familiar,No_Alcohol_Served,4.832176705206565,0,1,1.0,Medio
U1018,135081,1,1,1,22.190949,-100.917902,true,formal,low,friends,22.164842,-100.960493,none,informal,medium,familiar,No_Alcohol_Served,5.259280018787745,0,0,1.0,Medio
U1018,135057,1,1,0,22.190949,-100.917902,true,formal,low,friends,22.145992,-100.955118,section,informal,medium,familiar,Wine-Beer,6.298938231540197,0,2,1.0,Medio
U1018,135066,1,1,1,22.190949,-100.917902,true,formal,low,friends,22.16835,-100.972466,section,informal,high,familiar,Wine-Beer,6.1546609398596415,0,2,1.0,Medio
U1018,135032,1,1,1,22.190949,-100.917902,true,formal,low,friends,22.152481,-100.973486,section,informal,medium,familiar,Wine-Beer,7.1453920471223835,0,2,1.0,Medio
U1018,135062,0,0,1,22.190949,-100.917902,true,formal,low,friends,22.153703,-100.979033,none,informal,medium,familiar,No_Alcohol_Served,7.535060878798419,0,0,1.0,Bajo
U1018,135025,1,1,1,22.190949,-100.917902,true,formal,low,friends,22.14955,-100.97797,none,informal,medium,familiar,No_Alcohol_Served,7.710417641413007,1,0,1.0,Medio
U1018,135069,0,1,1,22.190949,-100.917902,true,formal,low,friends,22.140129,-100.944872,none,informal,low,familiar,Wine-Beer,6.296535411902472,0,0,1.0,Bajo
U1018,135108,1,0,1,22.190949,-100.917902,true,formal,low,friends,22.1362534,-100.9335852,none,informal,low,familiar,No_Alcohol_Served,6.292656484940882,0,0,0.0,Medio
U1076,135039,2,2,1,22.156469,-100.98554,false,elegant,medium,family,22.145893,-100.97487,section,informal,low,familiar,No_Alcohol_Served,1.6095057596159472,0,1,0.3333333333333333,Alto
U1076,135038,1,2,2,22.156469,-100.98554,false,elegant,medium,family,22.155651,-100.977767,section,informal,medium,familiar,No_Alcohol_Served,0.8056479817334619,0,1,0.3333333333333333,Medio
U1076,135027,0,1,1,22.156469,-100.98554,false,elegant,medium,family,22.147145,-100.974494,none,informal,medium,familiar,Wine-Beer,1.5391709794466133,1,1,0.6666666666666666,Bajo
U1076,135042,2,2,2,22.156469,-100.98554,false,elegant,medium,family,22.159357,-100.973411,none,informal,medium,familiar,No_Alcohol_Served,1.2897000812644697,0,1,0.3333333333333333,Alto
U1022,135040,0,0,0,22.146708,-100.964355,false,formal,medium,family,22.135617,-100.969709,none,informal,high,familiar,Wine-Beer,1.3509328117957438,0,1,1.0,Bajo
U1076,135073,2,1,1,22.156469,-100.98554,false,elegant,medium,family,22.147175,-100.974269,section,informal,high,familiar,Wine-Beer,1.554155485519627,0,1,0.6666666666666666,Alto
U1022,135033,1,1,2,22.146708,-100.964355,false,formal,medium,family,22.14161,-100.973142,section,informal,medium,familiar,No_Alcohol_Served,1.067880050846412,0,1,1.0,Medio
U1022,135025,0,0,0,22.146708,-100.964355,false,formal,medium,family,22.14955,-100.97797,none,informal,medium,familiar,No_Alcohol_Served,1.4373794876764936,1,1,1.0,Bajo
U1022,135032,1,1,2,22.146708,-100.964355,false,formal,medium,family,22.152481,-100.973486,section,informal,medium,familiar,Wine-Beer,1.1386003222925563,0,1,1.0,Medio
U1022,135057,2,2,2,22.146708,-100.964355,false,formal,medium,family,22.145992,-100.955118,section,informal,medium,familiar,Wine-Beer,0.9546572712512734,0,1,1.0,Alto
U1022,135060,1,1,2,22.146708,-100.964355,false,formal,medium,family,22.156883,-100.978485,none,informal,medium,familiar,No_Alcohol_Served,1.8432926252531892,0,1,1.0,Medio
U1022,135052,2,2,2,22.146708,-100.964355,false,formal,medium,family,22.150981,-100.977412,none,informal,high,familiar,Full_Bar,1.4262069597184688,0,1,1.0,Alto
U1022,135038,2,1,2,22.146708,-100.964355,false,formal,medium,family,22.155651,-100.977767,section,informal,medium,familiar,No_Alcohol_Served,1.701992868979955,0,1,1.0,Alto
U1022,135081,0,2,1,22.146708,-100.964355,false,formal,medium,family,22.164842,-100.960493,none,informal,medium,familiar,No_Alcohol_Served,2.0552592439158412,0,1,1.0,Bajo
U1022,135045,2,1,1,22.146708,-100.964355,false,formal,medium,family,22.151189,-100.98179,none,casual,high,familiar,Wine-Beer,1.8634714850205956,0,1,1.0,Alto
U1022,135051,2,1,1,22.146708,-100.964355,false,formal,medium,family,22.151189,-100.977058,section,informal,low,familiar,No_Alcohol_Served,1.3999474172359874,0,1,1.0,Alto
U1022,135073,2,2,2,22.146708,-100.964355,false,formal,medium,family,22.147175,-100.974269,section,informal,high,familiar,Wine-Beer,1.0223721291098444,0,1,1.0,Alto
U1022,135062,1,2,1,22.146708,-100.964355,false,formal,medium,family,22.153703,-100.979033,none,informal,medium,familiar,No_Alcohol_Served,1.7000357616086406,0,1,1.0,Medio
U1022,135063,2,1,2,22.146708,-100.964355,false,formal,medium,family,22.156724,-100.975556,none,informal,medium,familiar,No_Alcohol_Served,1.6034643699235092,0,1,1.0,Alto
U1116,135047,2,2,2,22.156469,-100.98554,false,formal,medium,family,22.150921,-100.993828,section,informal,high,familiar,Wine-Beer,1.0531485505475358,0,1,0.6666666666666666,Alto
U1116,135060,0,0,0,22.156469,-100.98554,false,formal,medium,family,22.156883,-100.978485,none,informal,medium,familiar,No_Alcohol_Served,0.7280080010030283,0,1,0.3333333333333333,Bajo
U1116,135038,2,2,2,22.156469,-100.98554,false,formal,medium,family,22.155651,-100.977767,section,informal,medium,familiar,No_Alcohol_Served,0.8056479817334619,0,1,0.3333333333333333,Alto
U1116,135085,2,2,2,22.156469,-100.98554,false,formal,medium,family,22.150802,-100.98268,not permitted,informal,medium,familiar,No_Alcohol_Served,0.695580631326126,0,1,0.3333333333333333,Alto
U1116,135052,2,2,2,22.156469,-100.98554,false,formal,medium,family,22.150981,-100.977412,none,informal,high,familiar,Full_Bar,1.035894203047622,0,1,0.6666666666666666,Alto
U1116,135025,2,2,2,22.156469,-100.98554,false,formal,medium,family,22.14955,-100.97797,none,informal,medium,familiar,No_Alcohol_Served,1.0953081764636403,1,1,0.6666666666666666,Alto
U1116,135059,0,2,2,22.156469,-100.98554,false,formal,medium,family,22.145108,-100.989547,section,informal,medium,familiar,Wine-Beer,1.3289807647527254,0,1,0.3333333333333333,Bajo
U1116,135027,0,2,2,22.156469,-100.98554,false,formal,medium,family,22.147145,-100.974494,none,informal,medium,familiar,Wine-Beer,1.5391709794466133,1,1,0.6666666666666666,Bajo
U1116,132825,2,2,2,22.156469,-100.98554,false,formal,medium,family,22.1473922,-100.983092,none,informal,low,familiar,No_Alcohol_Served,1.0403055079094734,1,1,0.3333333333333333,Alto
U1116,135030,1,2,2,22.156469,-100.98554,false,formal,medium,family,22.14788,-100.989472,none,informal,medium,quiet,No_Alcohol_Served,1.0373560065769292,0,1,0.3333333333333333,Medio
U1116,132834,2,2,2,22.156469,-100.98554,false,formal,medium,family,22.156469,-100.98554,not permitted,casual,low,familiar,No_Alcohol_Served,0.0,1,1,0.3333333333333333,Alto
U1105,135057,0,0,0,22.120019,-100.950991,false,formal,medium,family,22.145992,-100.955118,section,informal,medium,familiar,Wine-Beer,2.9191817662286175,0,1,1.0,Bajo
U1105,135069,0,0,0,22.120019,-100.950991,false,formal,medium,family,22.140129,-100.944872,none,informal,low,familiar,Wine-Beer,2.323257772894702,0,1,1.0,Bajo
U1105,132830,0,0,0,22.120019,-100.950991,false,formal,medium,family,22.1508494,-100.9397522,none,informal,low,familiar,No_Alcohol_Served,3.618350388262434,0,1,0.0,Bajo
U1105,135040,0,0,0,22.120019,-100.950991,false,formal,medium,family,22.135617,-100.969709,none,informal,high,familiar,Wine-Beer,2.593370776645882,0,1,1.0,Bajo
U1105,135033,0,0,0,22.120019,-100.950991,false,formal,medium,family,22.14161,-100.973142,section,informal,medium,familiar,No_Alcohol_Served,3.3120463351115528,0,1,1.0,Bajo
U1105,135054,0,0,0,22.120019,-100.950991,false,formal,medium,family,22.140626,-100.915657,none,informal,high,familiar,No_Alcohol_Served,4.300760068386555,0,1,1.0,Bajo
U1105,135039,0,0,0,22.120019,-100.950991,false,formal,medium,family,22.145893,-100.97487,section,informal,low,familiar,No_Alcohol_Served,3.7850922697909986,0,1,1.0,Bajo
U1105,135052,0,0,0,22.120019,-100.950991,false,formal,medium,family,22.150981,-100.977412,none,informal,high,familiar,Full_Bar,4.38847501233443,0,1,1.0,Bajo
U1075,135081,1,2,1,22.167575,-100.960364,false,informal,medium,family,22.164842,-100.960493,none,informal,medium,familiar,No_Alcohol_Served,0.30418593418342216,0,1,1.0,Medio
U1075,135066,2,1,2,22.167575,-100.960364,false,informal,medium,family,22.16835,-100.972466,section,informal,high,familiar,Wine-Beer,1.2491865731313396,0,1,1.0,Alto
U1075,135050,2,2,2,22.167575,-100.960364,false,informal,medium,family,22.174887,-100.970825,none,informal,high,familiar,Wine-Beer,1.3496027537033652,0,1,1.0,Alto
U1007,135108,1,1,1,22.118464000000003,-100.938256,false,informal,low,solitary,22.1362534,-100.9335852,none,informal,low,familiar,No_Alcohol_Served,2.0357597622647003,0,1,0.0,Medio
U1075,135076,2,2,0,22.167575,-100.960364,false,informal,medium,family,22.181017,-100.973614,none,informal,high,familiar,Wine-Beer,2.0237507152587857,0,1,1.0,Alto
U1007,135057,1,1,2,22.118464000000003,-100.938256,false,informal,low,solitary,22.145992,-100.955118,section,informal,medium,familiar,Wine-Beer,3.519387539111393,0,1,1.0,Medio
U1075,135032,1,1,1,22.167575,-100.960364,false,informal,medium,family,22.152481,-100.973486,section,informal,medium,familiar,Wine-Beer,2.154766251566697,0,1,1.0,Medio
U1075,132834,1,2,1,22.167575,-100.960364,false,informal,medium,family,22.156469,-100.98554,not permitted,casual,low,familiar,No_Alcohol_Served,2.871715121061658,1,1,1.0,Medio
U1075,135057,2,1,1,22.167575,-100.960364,false,informal,medium,family,22.145992,-100.955118,section,informal,medium,familiar,Wine-Beer,2.4599775716519625,0,1,1.0,Alto
U1075,132830,1,1,1,22.167575,-100.960364,false,informal,medium,family,22.1508494,-100.9397522,none,informal,low,familiar,No_Alcohol_Served,2.8221413235057997,0,1,0.0,Medio
U1075,135062,1,0,1,22.167575,-100.960364,false,informal,medium,family,22.153703,-100.979033,none,informal,medium,familiar,No_Alcohol_Served,2.464852465288712,0,1,1.0,Medio
U1075,135039,2,2,0,22.167575,-100.960364,false,informal,medium,family,22.145893,-100.97487,section,informal,low,familiar,No_Alcohol_Served,2.8362409108734354,0,1,1.0,Alto
U1075,135051,1,1,1,22.167575,-100.960364,false,informal,medium,family,22.151189,-100.977058,section,informal,low,familiar,No_Alcohol_Served,2.5050763644214573,0,1,1.0,Medio
U1075,135041,1,1,0,22.167575,-100.960364,false,informal,medium,family,22.15106,-100.977659,none,informal,medium,familiar,Wine-Beer,2.558226994182831,0,1,1.0,Medio
U1115,135057,2,2,2,22.138127,-100.920512,true,elegant,low,friends,22.145992,-100.955118,section,informal,medium,familiar,Wine-Beer,3.669954286443234,0,2,1.0,Alto
U1115,135082,2,2,2,22.138127,-100.920512,true,elegant,low,friends,22.151448,-100.915099,none,informal,medium,familiar,No_Alcohol_Served,1.5826686406429016,0,0,1.0,Alto
U1115,135054,0,0,1,22.138127,-100.920512,true,elegant,low,friends,22.140626,-100.915657,none,informal,high,familiar,No_Alcohol_Served,0.5720692168202143,0,0,1.0,Bajo
U1115,135108,1,2,2,22.138127,-100.920512,true,elegant,low,friends,22.1362534,-100.9335852,none,informal,low,familiar,No_Alcohol_Served,1.3625364760402168,0,0,0.0,Medio
U1115,135069,1,0,1,22.138127,-100.920512,true,elegant,low,friends,22.140129,-100.944872,none,informal,low,familiar,Wine-Beer,2.5188556981008183,0,0,1.0,Medio
U1115,132830,2,2,2,22.138127,-100.920512,true,elegant,low,friends,22.1508494,-100.9397522,none,informal,low,familiar,No_Alcohol_Served,2.4347536283267037,0,0,0.0,Alto
U1115,135070,1,1,1,22.138127,-100.920512,true,elegant,low,friends,22.152918,-100.915164,none,informal,medium,familiar,No_Alcohol_Served,1.734464769717225,0,0,1.0,Medio
U1115,135071,2,2,2,22.138127,-100.920512,true,elegant,low,friends,22.126375,-100.910926,section,informal,medium,familiar,Full_Bar,1.6378453257912453,0,2,1.0,Alto
U1072,135000,0,0,0,18.86826,-99.212033,false,no preference,medium,family,18.870565,-99.226938,none,informal,medium,familiar,No_Alcohol_Served,1.589096542266647,0,1,0.5,Bajo
U1024,132834,1,1,1,22.154021,-100.976028,false,no preference,medium,family,22.156469,-100.98554,not permitted,casual,low,familiar,No_Alcohol_Served,1.0167088269720603,0,1,0.0,Medio
U1024,135106,1,1,1,22.154021,-100.976028,false,no preference,medium,family,22.149708800000003,-100.9760928,only at bar,informal,medium,familiar,Wine-Beer,0.4795412016989666,0,1,0.0,Medio
U1024,135042,1,2,1,22.154021,-100.976028,false,no preference,medium,family,22.159357,-100.973411,none,informal,medium,familiar,No_Alcohol_Served,0.651676843173959,0,1,0.0,Medio
U1024,132825,1,1,0,22.154021,-100.976028,false,no preference,medium,family,22.1473922,-100.983092,none,informal,low,familiar,No_Alcohol_Served,1.0356491294808992,0,1,0.0,Medio
U1024,135060,1,0,2,22.154021,-100.976028,false,no preference,medium,family,22.156883,-100.978485,none,informal,medium,familiar,No_Alcohol_Served,0.4065742060961902,0,1,0.0,Medio
U1024,135032,2,2,2,22.154021,-100.976028,false,no preference,medium,family,22.152481,-100.973486,section,informal,medium,familiar,Wine-Beer,0.3128224696864319,0,1,0.0,Alto
U1024,135039,2,2,2,22.154021,-100.976028,false,no preference,medium,family,22.145893,-100.97487,section,informal,low,familiar,No_Alcohol_Served,0.9116270187623982,0,1,0.0,Alto
U1024,135045,2,2,0,22.154021,-100.976028,false,no preference,medium,family,22.151189,-100.98179,none,casual,high,familiar,Wine-Beer,0.6717887438604706,0,1,0.0,Alto
U1024,135027,1,2,0,22.154021,-100.976028,false,no preference,medium,family,22.147145,-100.974494,none,informal,medium,familiar,Wine-Beer,0.7807278065852713,0,1,0.0,Medio
U1024,135073,1,2,0,22.154021,-100.976028,false,no preference,medium,family,22.147175,-100.974269,section,informal,high,familiar,Wine-Beer,0.7824990080459282,0,1,0.0,Medio
U1024,135051,1,1,0,22.154021,-100.976028,false,no preference,medium,family,22.151189,-100.977058,section,informal,low,familiar,No_Alcohol_Served,0.33229017389511045,0,1,0.0,Medio
U1024,135041,1,1,1,22.154021,-100.976028,false,no preference,medium,family,22.15106,-100.977659,none,informal,medium,familiar,Wine-Beer,0.36961983187995534,0,1,0.0,Medio
U1024,135038,1,1,0,22.154021,-100.976028,false,no preference,medium,family,22.155651,-100.977767,section,informal,medium,familiar,No_Alcohol_Served,0.2548027056005225,0,1,0.0,Medio
U1024,135028,1,1,1,22.154021,-100.976028,false,no preference,medium,family,22.146658,-100.987219,none,informal,medium,familiar,Wine-Beer,1.413744674268464,0,1,0.0,Medio
U1024,135030,1,1,1,22.154021,-100.976028,false,no preference,medium,family,22.14788,-100.989472,none,informal,medium,quiet,No_Alcohol_Served,1.543800157391692,0,1,0.0,Medio
U1132,135038,1,1,1,22.15,-100.983,false,informal,medium,solitary,22.155651,-100.977767,section,informal,medium,familiar,No_Alcohol_Served,0.8278189381189733,0,1,1.0,Medio
U1132,132825,2,2,2,22.15,-100.983,false,informal,medium,solitary,22.1473922,-100.983092,none,informal,low,familiar,No_Alcohol_Served,0.29012888946000825,1,1,1.0,Alto
U1132,135085,2,2,2,22.15,-100.983,false,informal,medium,solitary,22.150802,-100.98268,not permitted,informal,medium,familiar,No_Alcohol_Served,0.09507309073027333,0,1,1.0,Alto
U1132,135062,2,1,1,22.15,-100.983,false,informal,medium,solitary,22.153703,-100.979033,none,informal,medium,familiar,No_Alcohol_Served,0.5800481875647376,0,1,1.0,Alto
U1132,135025,1,1,2,22.15,-100.983,false,informal,medium,solitary,22.14955,-100.97797,none,informal,medium,familiar,No_Alcohol_Served,0.520445172963241,1,1,1.0,Medio
U1132,135052,2,2,2,22.15,-100.983,false,informal,medium,solitary,22.150981,-100.977412,none,informal,high,familiar,Full_Bar,0.5857457584463459,0,1,1.0,Alto
U1132,135028,2,2,2,22.15,-100.983,false,informal,medium,solitary,22.146658,-100.987219,none,informal,medium,familiar,Wine-Beer,0.5717512774333432,1,1,1.0,Alto
U1132,135032,1,0,1,22.15,-100.983,false,informal,medium,solitary,22.152481,-100.973486,section,informal,medium,familiar,Wine-Beer,1.0179224886418796,0,1,1.0,Medio
U1132,135051,1,1,0,22.15,-100.983,false,informal,medium,solitary,22.151189,-100.977058,section,informal,low,familiar,No_Alcohol_Served,0.6260754194243838,0,1,1.0,Medio
U1132,135027,2,1,0,22.15,-100.983,false,informal,medium,solitary,22.147145,-100.974494,none,informal,medium,familiar,Wine-Beer,0.9317790853867238,1,1,1.0,Alto
U1005,135050,1,2,1,22.183477,-100.959891,false,no preference,medium,family,22.174887,-100.970825,none,informal,high,familiar,Wine-Beer,1.4764371111030175,0,1,1.0,Medio
U1005,135076,2,2,1,22.183477,-100.959891,false,no preference,medium,family,22.181017,-100.973614,none,informal,high,familiar,Wine-Beer,1.4392240124914928,0,1,1.0,Alto
U1005,132830,1,1,0,22.183477,-100.959891,false,no preference,medium,family,22.1508494,-100.9397522,none,informal,low,familiar,No_Alcohol_Served,4.178907765787083,0,1,0.0,Medio
U1005,135066,2,1,1,22.183477,-100.959891,false,no preference,medium,family,22.16835,-100.972466,section,informal,high,familiar,Wine-Beer,2.122710674956808,0,1,1.0,Alto
U1005,135041,1,1,1,22.183477,-100.959891,false,no preference,medium,family,22.15106,-100.977659,none,informal,medium,familiar,Wine-Beer,4.0423891566318115,0,1,1.0,Medio
U1005,135057,1,2,1,22.183477,-100.959891,false,no preference,medium,family,22.145992,-100.955118,section,informal,medium,familiar,Wine-Beer,4.197021806340766,0,1,1.0,Medio
U1005,135043,0,2,0,22.183477,-100.959891,false,no preference,medium,family,22.185756,-100.944518,none,informal,medium,familiar,No_Alcohol_Served,1.6030133891174156,0,1,1.0,Bajo
U1005,135042,2,1,2,22.183477,-100.959891,false,no preference,medium,family,22.159357,-100.973411,none,informal,medium,familiar,No_Alcohol_Served,3.0218287487274504,0,1,1.0,Alto
U1005,135032,2,1,2,22.183477,-100.959891,false,no preference,medium,family,22.152481,-100.973486,section,informal,medium,familiar,Wine-Beer,3.720067958096359,0,1,1.0,Alto
U1120,135085,0,0,0,22.121857,-100.904279,false,informal,low,friends,22.150802,-100.98268,not permitted,informal,medium,familiar,No_Alcohol_Served,8.692979737748946,0,1,1.0,Bajo
U1120,132845,1,0,2,22.121857,-100.904279,false,informal,low,friends,22.1262926,-100.9007764,none,informal,medium,familiar,No_Alcohol_Served,0.611093357913278,1,1,1.0,Medio
U1120,135032,1,1,1,22.121857,-100.904279,false,informal,low,friends,22.152481,-100.973486,section,informal,medium,familiar,Wine-Beer,7.899792408402909,0,1,1.0,Medio
U1120,135045,1,2,2,22.121857,-100.904279,false,informal,low,friends,22.151189,-100.98179,none,casual,high,familiar,Wine-Beer,8.624064580071098,0,1,1.0,Medio
U1120,135038,0,0,0,22.121857,-100.904279,false,informal,low,friends,22.155651,-100.977767,section,informal,medium,familiar,No_Alcohol_Served,8.450493810321202,0,1,1.0,Bajo
U1120,135057,2,2,2,22.121857,-100.904279,false,informal,low,friends,22.145992,-100.955118,section,informal,medium,familiar,Wine-Beer,5.884090028481823,0,1,1.0,Alto
U1120,135026,1,1,1,22.121857,-100.904279,false,informal,low,friends,22.148665,-101.001273,none,informal,high,familiar,Full_Bar,10.42557615248512,0,1,0.0,Medio
U1120,132846,2,2,1,22.121857,-100.904279,false,informal,low,friends,22.1422732,-100.9426537,permitted,casual,low,familiar,No_Alcohol_Served,4.558209077970081,0,1,1.0,Alto
U1077,135027,0,1,1,22.156469,-100.98554,false,elegant,medium,family,22.147145,-100.974494,none,informal,medium,familiar,Wine-Beer,1.5391709794466133,1,1,0.6666666666666666,Bajo
U1120,132847,2,2,2,22.121857,-100.904279,false,informal,low,friends,22.1443365,-100.9373825,none,informal,low,familiar,No_Alcohol_Served,4.227773032828468,0,1,1.0,Alto
U1037,135054,2,1,1,22.15031,-100.900536,false,no preference,low,family,22.140626,-100.915657,none,informal,high,familiar,No_Alcohol_Served,1.893367380394821,0,1,1.0,Alto
U1037,135082,0,0,0,22.15031,-100.900536,false,no preference,low,family,22.151448,-100.915099,none,informal,medium,familiar,No_Alcohol_Served,1.5051442375577613,0,1,1.0,Bajo
U1037,135070,0,0,0,22.15031,-100.900536,false,no preference,low,family,22.152918,-100.915164,none,informal,medium,familiar,No_Alcohol_Served,1.5341597240058162,0,1,1.0,Bajo
U1037,132845,0,0,0,22.15031,-100.900536,false,no preference,low,family,22.1262926,-100.9007764,none,informal,medium,familiar,No_Alcohol_Served,2.670727812260889,1,1,1.0,Bajo
U1037,135108,2,2,2,22.15031,-100.900536,false,no preference,low,family,22.1362534,-100.9335852,none,informal,low,familiar,No_Alcohol_Served,3.7455690414029847,0,1,0.0,Alto
U1037,132847,1,1,1,22.15031,-100.900536,false,no preference,low,family,22.1443365,-100.9373825,none,informal,low,familiar,No_Alcohol_Served,3.852538521175869,0,1,1.0,Medio
U1037,132830,2,2,2,22.15031,-100.900536,false,no preference,low,family,22.1508494,-100.9397522,none,informal,low,familiar,No_Alcohol_Served,4.0392555814925855,0,1,0.0,Alto
U1035,135000,2,2,2,18.839671,-99.223897,true,no preference,medium,friends,18.870565,-99.226938,none,informal,medium,familiar,No_Alcohol_Served,3.4501280131469247,0,0,0.5,Alto
U1035,134996,2,1,2,18.839671,-99.223897,true,no preference,medium,friends,18.923429,-99.216413,only at bar,informal,medium,familiar,Wine-Beer,9.346690699325611,0,2,0.5,Alto
U1035,134986,2,2,2,18.839671,-99.223897,true,no preference,medium,friends,18.928798,-99.239513,none,formal,high,familiar,Wine-Beer,10.045731656690169,0,0,0.0,Alto
U1052,132851,1,0,2,22.138055,-100.936005,true,no preference,low,family,22.136872,-100.9345736,not permitted,informal,low,familiar,No_Alcohol_Served,0.19758461050596954,0,2,1.0,Medio
U1036,132834,1,2,2,22.160572,-100.989418,false,informal,medium,family,22.156469,-100.98554,not permitted,casual,low,familiar,No_Alcohol_Served,0.606334615426648,1,1,1.0,Medio
